,path,left,middle,right,class
110,Dset-1.0/training/Crossing/1_0_3299Image.jpeg,"[145.01531282630796, -138.18734501128827, -125.47432253577132]","[-238.50076338190397, -3.195290718663152, 18.695239221543112]","[-303.2061512494687, 47.69990245536369, -31.99034479248984]",Dset-1.0
111,Dset-1.0/training/Crossing/1_0_4011Image.jpeg,"[238.9939820762052, -78.66868437376839, -94.34475022506304]","[-237.44962631281, -1.441435022831776, 16.009790702134946]","[-264.4959298467183, -75.97926518926178, -164.97710801131296]",Dset-1.0
112,Dset-1.0/training/Crossing/1_0_3750Image.jpeg,"[254.51927687346196, -61.225415176190474, -79.16930155905825]","[-241.4720537350858, -8.03627004895774, 18.879842695354093]","[-237.32672640443968, -70.55971037766035, -155.41934397410148]",Dset-1.0
113,Dset-1.0/training/Crossing/1_0_3714Image.jpeg,"[465.33809913604875, 91.88951951461056, 30.583404543633463]","[-247.63810941165463, -5.0715439513327025, 14.855270906515397]","[-274.2292428361983, -35.75137356611863, -146.1238185656996]",Dset-1.0
114,Dset-1.0/training/Crossing/1_0_3153Image.jpeg,"[206.58368325395776, -90.8070475960652, -99.88096070978771]","[-238.78449880422565, -7.817721340142932, 15.962879541558374]","[-320.1813293124931, 44.98998072716021, -33.57875547422242]",Dset-1.0
115,Dset-1.0/training/Crossing/1_0_4015Image.jpeg,"[255.46829374583842, -64.89445960093859, -82.38009797654018]","[-236.34397750363541, -1.1750964835221556, 15.420994737218912]","[-265.14571111803843, -76.0337596934387, -164.8028524017219]",Dset-1.0
116,Dset-1.0/training/Crossing/1_0_3374Image.jpeg,"[121.98722251599598, -156.256813730625, -130.79685666935143]","[-235.69561087481168, -5.902515370216181, 18.225390061432268]","[-307.3924853270562, 41.82141781525307, -31.634224307007344]",Dset-1.0
117,Dset-1.0/training/Crossing/1_0_3386Image.jpeg,"[193.04757098610412, -118.03788052717898, -112.19109909925243]","[-245.0676643318556, -5.3658477948702, 14.583581640768353]","[-207.23568009288175, -159.22414098313308, -143.32558230354024]",Dset-1.0
118,Dset-1.0/training/Crossing/1_0_3381Image.jpeg,"[188.5830169460067, -119.26257249876042, -115.41604669643046]","[-243.92162490463167, -4.247187108010314, 14.948988085045649]","[-218.5871158352064, -133.08150060418984, -144.37129194131472]",Dset-1.0
119,Dset-1.0/training/Crossing/1_0_3550Image.jpeg,"[-23.961898759705168, -197.01644098185088, -100.96257509891801]","[133.2811088935024, -48.11446640747423, 34.07206908364211]","[-365.9174139774526, 109.79148379535711, -2.3780990930547556]",Dset-1.0
120,Dset-1.0/training/Crossing/1_0_3281Image.jpeg,"[187.71755900539438, -114.70801796531791, -113.4818725873787]","[-246.39593781969288, -4.322736514977145, 16.50975792906652]","[-277.8205439516085, -14.310808502668252, -100.04955929222596]",Dset-1.0
121,Dset-1.0/training/Crossing/1_0_3287Image.jpeg,"[185.67359901090353, -116.0246101546731, -112.10876291259004]","[-245.3844509188666, -3.4781631042607715, 17.43886042333817]","[-272.18132815608885, -13.279281871997856, -98.39071793134876]",Dset-1.0
122,Dset-1.0/training/Crossing/1_0_3616Image.jpeg,"[120.93237063751084, -154.96445140696062, -131.92546745158964]","[-210.477937849106, -24.237519546504426, 14.062387227071488]","[-342.1670800856088, 57.25514512372377, 2.0864727933538854]",Dset-1.0
123,Dset-1.0/training/Crossing/1_0_3586Image.jpeg,"[-226.92696319129215, -139.95099234819128, 101.11640408443469]","[264.60775292634435, -101.58363846292765, 63.07089571942798]","[-451.7216210629023, 113.25869266875134, -3.13628423692923]",Dset-1.0
124,Dset-1.0/training/Crossing/1_0_3732Image.jpeg,"[459.5391672063306, 90.06180476687541, 32.32535991266824]","[-246.73594278328864, -6.654020062602814, 18.013055190624772]","[-238.32076612521354, -100.03612494412062, -173.013865684877]",Dset-1.0
125,Dset-1.0/training/Crossing/1_0_3989Image.jpeg,"[255.39345200857755, -65.15019771023346, -82.67413282280651]","[-237.62655747487057, -2.117897138968483, 15.552606545095477]","[-262.0835136712417, -78.08444301753472, -163.5615944564405]",Dset-1.0
126,Dset-1.0/training/Crossing/1_0_3671Image.jpeg,"[341.2427088335382, 1.2188260634656072, -37.72155805069153]","[-244.80727765272488, -5.9180378327976655, 17.480002024491004]","[-243.31831993097364, -105.28422066454998, -168.61826210152077]",Dset-1.0
127,Dset-1.0/training/Crossing/1_0_3066Image.jpeg,"[212.03345829887488, -89.62882814830199, -102.11547053105419]","[-256.6207316842542, -3.4453663856303174, 15.024132212693212]","[-56.52678608939573, -206.33429655694223, -6.178477446699119]",Dset-1.0
128,Dset-1.0/training/Crossing/1_0_3903Image.jpeg,"[255.62182477827085, -65.03717405318896, -82.73587573506147]","[-237.4034045370147, -1.8348728182868193, 16.454957506742833]","[-264.60322884176077, -75.70384391033426, -164.70559578572522]",Dset-1.0
129,Dset-1.0/training/Crossing/1_0_3211Image.jpeg,"[449.8130020299466, 89.50719949212721, 30.874475788448734]","[-243.51298598938587, -5.640336348510896, 17.91455435864559]","[-264.2491301559429, -71.92756344414111, -166.38632826804647]",Dset-1.0
130,Dset-1.0/training/Crossing/1_0_3938Image.jpeg,"[255.62182477827085, -65.03717405318896, -82.73587573506147]","[-237.74828488358656, -1.4867100689057777, 17.090446471541483]","[-263.6957541488298, -77.61505504560454, -165.3959173939508]",Dset-1.0
131,Dset-1.0/training/Crossing/1_0_3395Image.jpeg,"[194.12998281171528, -117.57320196691711, -112.72686668319494]","[-248.79996370213468, -3.8189262433586575, 16.80233612455448]","[-289.46538230880924, -18.761752517135644, -106.07733151338864]",Dset-1.0
132,Dset-1.0/training/Crossing/1_0_3660Image.jpeg,"[260.91472344633263, -59.78294533166877, -79.06986774690822]","[-237.50771338501724, -6.677976056202052, 17.24777570183757]","[-248.711602113304, -108.67230313726903, -167.52516668480428]",Dset-1.0
133,Dset-1.0/training/Crossing/1_0_3659Image.jpeg,"[260.303313744787, -60.214828070130636, -79.34312607189015]","[-237.983468648548, -6.433671512410741, 19.040331180824413]","[-247.5009378817403, -107.71657172491851, -167.96530170670357]",Dset-1.0
134,Dset-1.0/training/Crossing/1_0_3699Image.jpeg,"[461.1636369264043, 89.69305558432112, 31.62104033723725]","[-248.6946133608408, -3.61471921239218, 16.33527457448458]","[-257.4819926235767, -72.43601361459623, -163.47730268256092]",Dset-1.0
135,Dset-1.0/training/Crossing/1_0_3155Image.jpeg,"[221.06103341646343, -75.93160715955256, -90.30669665952868]","[-235.10506217152167, -7.008129927476309, 16.671808633680346]","[-322.80072474252506, 43.14367376586304, -32.75919125533064]",Dset-1.0
136,Dset-1.0/training/Crossing/1_0_3631Image.jpeg,"[190.91517006471676, -117.39300493635346, -113.1378291978742]","[-244.1615696774478, -4.365483140915011, 16.584539108533466]","[-268.6112748405008, -48.455033602811476, -131.73500409328653]",Dset-1.0
137,Dset-1.0/training/Crossing/1_0_3835Image.jpeg,"[-117.34102878193346, -182.52685858753304, -30.64113263667829]","[217.63362360738884, -107.93725543603884, 33.76661406273211]","[-404.9175074452788, 115.77329942623172, -4.763995628116658]",Dset-1.0
138,Dset-1.0/training/Crossing/1_0_3914Image.jpeg,"[255.62126413877968, -64.82972492518863, -82.53689755788498]","[-235.38343305110857, -2.1197383030816743, 15.726012410093384]","[-266.05711433903406, -76.35792950569237, -164.51836238090794]",Dset-1.0
139,Dset-1.0/training/Crossing/1_0_3180Image.jpeg,"[253.5221363903293, -60.6226530906398, -82.53534678721444]","[-235.6398654506443, -3.7793238029562026, 18.275565563483305]","[-249.45586294577464, -107.07738558345604, -169.75694614850863]",Dset-1.0
140,Dset-1.0/training/Crossing/1_0_3217Image.jpeg,"[437.0943998364043, 78.60099176669038, 21.103518463307015]","[-239.82450313665151, -5.967569955272223, 17.77948489200028]","[-263.09401999099026, -68.83095589314482, -165.4277641750182]",Dset-1.0
141,Dset-1.0/training/Crossing/1_0_3133Image.jpeg,"[209.4023781155644, -90.84047951669223, -101.37041402111443]","[-237.51556635464948, -7.666486500500141, 15.505422363564996]","[-321.9502388398229, 42.87168430275057, -32.29227924324941]",Dset-1.0
142,Dset-1.0/training/Crossing/1_0_3843Image.jpeg,"[-94.68846329357882, -189.667017270037, -51.7261604801725]","[209.25429040986313, -106.88742656657408, 34.34398189562479]","[-394.4362311395159, 113.13182175890029, -4.382923284359227]",Dset-1.0
143,Dset-1.0/training/Crossing/1_0_3026Image.jpeg,"[253.14410909382576, -55.21048876085542, -81.05380931137418]","[-254.92152275427637, -5.627184619649603, 14.310286476188534]","[-56.24111698441122, -197.23990181189757, -11.022485462705635]",Dset-1.0
144,Dset-1.0/training/Crossing/1_0_3698Image.jpeg,"[459.8244939509083, 89.11042713053384, 31.86621079498084]","[-247.63209222601205, -4.360727361025945, 17.418880848929234]","[-258.5510031894006, -72.75672559502098, -163.81798412664116]",Dset-1.0
145,Dset-1.0/training/Crossing/1_0_3697Image.jpeg,"[458.828946108127, 90.40229189980082, 32.83747588004953]","[-245.5111457532568, -4.277808536453322, 17.534525647018192]","[-259.74642476924186, -71.61775451164092, -165.9481171111811]",Dset-1.0
146,Dset-1.0/training/Crossing/1_0_3913Image.jpeg,"[255.5024159687658, -64.96560714877135, -83.39288877337205]","[-236.50809244497572, -1.3154955319680157, 15.557694888100292]","[-266.2305039014412, -77.11418133700539, -164.13100315265615]",Dset-1.0
147,Dset-1.0/training/Crossing/1_0_3891Image.jpeg,"[255.67047117435254, -64.81688910989838, -82.51006256125962]","[-236.36078793762988, -0.8979781123231502, 16.196644070562936]","[-263.854550828598, -74.3172043691461, -165.60495169116368]",Dset-1.0
148,Dset-1.0/training/Crossing/1_0_3711Image.jpeg,"[467.9561717968535, 89.2074544665193, 31.912276435829302]","[-247.8506209321556, -5.255295258837348, 14.910545954698513]","[-269.11693646389915, -36.45786865513098, -146.08615167581732]",Dset-1.0
149,Dset-1.0/training/Crossing/1_0_3448Image.jpeg,"[437.502960967853, 73.57658492281372, 20.165111461367992]","[-243.22322230179017, -4.212194762461194, 15.122484869901296]","[-290.5501750703456, -2.793153309590401, -114.32526309582033]",Dset-1.0
150,Dset-1.0/training/Crossing/1_0_3251Image.jpeg,"[280.3817848128064, -42.10389929488517, -66.57238561208632]","[-241.0253312655999, -5.085644373453481, 17.115707510493674]","[-244.19884848698854, -106.29588388691957, -168.3513824390735]",Dset-1.0
151,Dset-1.0/training/Crossing/1_0_3049Image.jpeg,"[246.50659632599232, -58.6903680699846, -81.31930366415801]","[-257.69297493835404, -4.641205788085886, 15.46421067429643]","[-5.71386376298662, -222.005763139652, 20.875190070741898]",Dset-1.0
152,Dset-1.0/training/Crossing/1_0_3060Image.jpeg,"[228.63801645040758, -73.61503862105842, -90.3828261899201]","[-256.6207316842542, -3.4453663856303174, 15.024132212693212]","[-21.709964389519268, -223.0093712979857, 17.154798304642828]",Dset-1.0
153,Dset-1.0/training/Crossing/1_0_3482Image.jpeg,"[318.9613476586123, -15.270878690967649, -47.94637573939865]","[-241.41790618363677, -1.9821347390162318, 17.7716807354217]","[-262.3191509647862, -73.5416332210703, -165.0497104015794]",Dset-1.0
154,Dset-1.0/training/Crossing/1_0_3502Image.jpeg,"[191.62844627797037, -114.50982501267401, -112.8639661368075]","[-243.0867105900422, -2.1970318331994148, 16.47319960835793]","[-302.1396109146877, 12.586391337111928, -73.00329479309684]",Dset-1.0
155,Dset-1.0/training/Crossing/1_0_3940Image.jpeg,"[255.6670328876282, -64.65031710517604, -83.0147308329898]","[-239.70258043522932, -1.8381128825003037, 15.309692091039375]","[-262.70947509176733, -76.52451884927184, -161.76035258241254]",Dset-1.0
156,Dset-1.0/training/Crossing/1_0_3252Image.jpeg,"[260.3869869539051, -60.59685075888174, -80.11807639486655]","[-241.14713447096128, -4.938698602907072, 17.8808393300978]","[-242.1596829479079, -107.19665701904025, -170.32489592447791]",Dset-1.0
157,Dset-1.0/training/Crossing/1_0_3767Image.jpeg,"[191.55001194811328, -112.06488972687136, -112.47623187952712]","[-248.16537287118868, -4.051853215360514, 17.782429081582688]","[-246.26385524030607, -77.71685851362493, -148.1707507620616]",Dset-1.0
158,Dset-1.0/training/Crossing/1_0_3712Image.jpeg,"[464.3976189225206, 91.62093619339515, 30.883776160810758]","[-247.4863951655738, -4.940519592772238, 14.664358871629736]","[-275.6622521120771, -36.3275047206223, -145.71374580419368]",Dset-1.0
159,Dset-1.0/training/Crossing/1_0_3230Image.jpeg,"[454.2982664700686, 90.31872714799437, 31.187529789772398]","[-238.58872531502146, -4.936417879671706, 17.13299253132326]","[-264.02476206694683, -69.20861775209255, -167.22259508437645]",Dset-1.0
160,Dset-1.0/training/Crossing/1_0_3175Image.jpeg,"[235.0745997688755, -73.57444144760602, -87.03601623273894]","[-231.58938844902593, -5.131882055786407, 18.619291400330706]","[-279.1307349269837, -44.68796035896674, -142.36259102622907]",Dset-1.0
161,Dset-1.0/training/Crossing/1_0_3451Image.jpeg,"[433.2365228958298, 75.64301815779285, 20.775919927903114]","[-240.4445123428698, -3.8352444685319207, 12.835405628587198]","[-306.8747707868243, 27.4612951562525, -77.73443844724272]",Dset-1.0
162,Dset-1.0/training/Crossing/1_0_3682Image.jpeg,"[397.19782260284126, 46.464057241452714, -3.1022401741724503]","[-240.7332118232211, -7.328096684582824, 18.01314945452966]","[-264.3104770758575, -74.73293521952885, -163.99160234252133]",Dset-1.0
163,Dset-1.0/training/Crossing/1_0_3909Image.jpeg,"[254.03506576409058, -66.10756766461441, -82.6163457011296]","[-235.38343305110857, -2.1197383030816743, 15.726012410093384]","[-266.66895457312324, -76.23349215529583, -164.6503717035027]",Dset-1.0
164,Dset-1.0/training/Crossing/1_0_3350Image.jpeg,"[-98.55801631516887, -193.2930145898325, -49.89244811739498]","[186.92960184997173, -86.1241078057553, 29.622095979199955]","[-405.54674499504864, 115.36957757809414, -1.2173526779663102]",Dset-1.0
165,Dset-1.0/training/Crossing/1_0_3086Image.jpeg,"[249.2506844254632, -63.017510872572416, -84.07847443629]","[-254.9997851821931, -4.539040064984713, 14.109508277244984]","[-101.6736952412919, -203.80854437477834, -20.876210743842833]",Dset-1.0
166,Dset-1.0/training/Crossing/1_0_3637Image.jpeg,"[194.40494654125501, -111.93133795799703, -111.74695687535667]","[-244.20608596098342, -4.371586887518628, 17.51328360693955]","[-290.77485586698134, -14.779424986862356, -106.89819525193677]",Dset-1.0
167,Dset-1.0/training/Crossing/1_0_3039Image.jpeg,"[251.44193715730535, -56.14542886701969, -81.2536369674776]","[-256.28311501810504, -4.163448719421473, 14.712672100644825]","[-5.676143847052348, -221.81938670606652, 20.548491853405316]",Dset-1.0
168,Dset-1.0/training/Crossing/1_0_3024Image.jpeg,"[256.0450735854925, -55.01900618781606, -78.0702720942403]","[-255.02522087059296, -5.197367941199068, 15.036818984066244]","[-26.560500182830634, -225.3442941745083, 17.767073241520034]",Dset-1.0
169,Dset-1.0/training/Crossing/1_0_3181Image.jpeg,"[251.91022434514954, -61.36379958583697, -81.54248682343203]","[-234.6149740946743, -4.608775656301285, 18.088857443882677]","[-269.50097301296336, -76.5944096523487, -162.6593071924674]",Dset-1.0
170,Dset-1.0/training/Crossing/1_0_3998Image.jpeg,"[236.87571639420796, -80.32587481058378, -95.35527106112309]","[-236.24427360059292, -0.7917317230828039, 16.063995870605947]","[-265.626297596081, -76.3901617628815, -164.69722553314406]",Dset-1.0
171,Dset-1.0/training/Crossing/1_0_3361Image.jpeg,"[-26.949329151273005, -206.52819815195184, -105.91400343969775]","[26.061681435810815, -27.65966758088569, 116.08187815993932]","[-368.72632447950946, 80.4892312742488, 9.35599013937047]",Dset-1.0
172,Dset-1.0/training/Crossing/1_0_3635Image.jpeg,"[190.66565903414886, -112.95094398271269, -112.52115832194205]","[-241.81319061737003, -3.8900161900898227, 18.69257775141776]","[-307.7608889101715, 16.781983144018955, -72.93466672742194]",Dset-1.0
173,Dset-1.0/training/Crossing/1_0_3373Image.jpeg,"[141.46561342421384, -144.61193688422506, -129.38464730922374]","[-234.63776060459816, -4.906965949605515, 17.941977688161337]","[-304.1308558099584, 39.83063934913579, -31.388406137872856]",Dset-1.0
174,Dset-1.0/training/Crossing/1_0_3232Image.jpeg,"[455.4633681998341, 91.24718285331903, 31.89400546897796]","[-243.47356004128363, -4.850085446710685, 18.074404910279494]","[-259.7177708688254, -69.30024446334535, -168.7936984811243]",Dset-1.0
175,Dset-1.0/training/Crossing/1_0_3426Image.jpeg,"[288.0928148828683, -46.36763607888907, -72.6239024012117]","[-242.77836640753355, -3.758442618851617, 16.214926773157277]","[-262.6506906712432, -73.78301970115015, -165.42726219569863]",Dset-1.0
176,Dset-1.0/training/Crossing/1_0_3638Image.jpeg,"[193.58667465519426, -113.46691283270104, -112.50867074189732]","[-245.52831257047262, -4.599620079495301, 18.891678908672365]","[-292.0858834940604, -15.728739539935404, -105.56800491306669]",Dset-1.0
177,Dset-1.0/training/Crossing/1_0_3987Image.jpeg,"[254.377467360831, -66.07559088686789, -83.64027395303455]","[-236.52352405046233, -0.6107867061084438, 15.88412546591199]","[-264.4225234193292, -78.65676122853071, -164.66073759877585]",Dset-1.0
178,Dset-1.0/training/Crossing/1_0_3270Image.jpeg,"[189.22235545950014, -111.14449945524075, -111.42919108965556]","[-244.9946079644231, -6.562510421328169, 18.039717996250307]","[-273.2648469660224, -49.24359905748944, -131.19978544843732]",Dset-1.0
179,Dset-1.0/training/Crossing/1_0_3296Image.jpeg,"[146.317879352325, -137.11403187100603, -124.6319004142743]","[-239.31953263923592, -4.74405136720198, 17.93533034012413]","[-287.2700673582931, 24.018039679612247, -70.45120742630245]",Dset-1.0
180,Dset-1.0/training/Crossing/1_0_3275Image.jpeg,"[186.29727245422018, -114.6903124449529, -112.50178942337398]","[-245.5606622973747, -5.930531070774764, 18.751858482685723]","[-290.2060644735971, -14.244585363958917, -103.23056509135829]",Dset-1.0
